lon,lat,jobs
4.84816,45.79841,45.2
4.84799,45.80021,159.1
4.84782,45.80201,48.1
4.84765,45.80381,1.7
4.84748,45.80560,8.0
4.84663,45.81459,89.7
4.84646,45.81638,31.3
4.84629,45.81818,9.0
4.84612,45.81998,1.8
4.84595,45.82177,8.4
4.84544,45.82717,1.8
4.84510,45.83076,17.5
4.84493,45.83256,1.7
4.84476,45.83435,122.2
4.84458,45.83615,85.7
4.84407,45.84154,1.8
4.84373,45.84513,1.8
4.84288,45.85412,42.8
4.84271,45.85591,9.4
4.84237,45.85951,46.1
4.84220,45.86131,2.0
4.84134,45.87029,291.5
4.84117,45.87209,40.9
4.84100,45.87388,36.0
4.84083,45.87568,173.1
4.84066,45.87748,592.8
4.84049,45.87927,7.6
4.84032,45.88107,2.1
4.84015,45.88287,6.2
4.83998,45.88466,18.0
4.83912,45.89365,1.6
4.83878,45.89724,64.3
4.83861,45.89904,15.0
4.83844,45.90084,3.1
4.86344,45.66376,4.6
4.86327,45.66556,4.6
4.86310,45.66736,18.3
4.86294,45.66915,39.4
4.86277,45.67095,85.1
4.86260,45.67275,6.3
4.86226,45.67634,11.4
4.86192,45.67994,4.6
4.86158,45.68353,4.6
4.86124,45.68713,39.4
4.86107,45.68892,1.4
4.86091,45.69072,71.2
4.86074,45.69252,42.2
4.86057,45.69431,3.7
4.86040,45.69611,3.7
4.86023,45.69791,5.0
4.86006,45.69970,18.3
4.85989,45.70150,21.7
4.85955,45.70510,4.0
4.85938,45.70689,28.3
4.85921,45.70869,43.4
4.85904,45.71049,79.3
4.85887,45.71228,75.2
4.85854,45.71588,48.4
4.85837,45.71768,173.1
4.85820,45.71947,119.7
4.85803,45.72127,7.8
4.85786,45.72307,37.9
4.85769,45.72486,16.4
4.85752,45.72666,31.5
4.85735,45.72846,163.1
4.85718,45.73025,87.0
4.85701,45.73205,9.1
4.85684,45.73385,27.9
4.85667,45.73565,15.2
4.85616,45.74104,91.2
4.85599,45.74283,3.4
4.85565,45.74643,43.5
4.85548,45.74822,153.7
4.85531,45.75002,171.4
4.85514,45.75182,680.3
4.85497,45.75362,428.2
4.85480,45.75541,565.5
4.85463,45.75721,7608.7
4.85446,45.75901,386.5
4.85429,45.76080,2181.9
4.85413,45.76260,2949.9
4.85396,45.76440,1298.3
4.85379,45.76619,239.9
4.85362,45.76799,175.3
4.85345,45.76979,387.3
4.85328,45.77159,145.0
4.85311,45.77338,61.1
4.85243,45.78057,21.5
4.85209,45.78416,378.5
4.85175,45.78776,24.6
4.85158,45.78955,95.6
4.85124,45.79315,41.8
4.85107,45.79495,8.6
4.85090,45.79674,90.4
4.85073,45.79854,129.9
4.85056,45.80034,14.3
4.85039,45.80213,58.4
4.85022,45.80393,3.4
4.85005,45.80573,3.4
4.84953,45.81112,5.2
4.84902,45.81651,21.1
4.84868,45.82010,9.0
4.84834,45.82370,24.1
4.84817,45.82549,19.3
4.84800,45.82729,1.8
4.84783,45.82909,17.5
4.84766,45.83088,6.6
4.84749,45.83268,31.0
4.84732,45.83448,191.4
4.84715,45.83627,51.4
4.84698,45.83807,18.8
4.84681,45.83987,58.9
4.84630,45.84526,1.6
4.84510,45.85784,2.0
4.84493,45.85963,7.3
4.84476,45.86143,32.1
4.84459,45.86323,36.7
4.84425,45.86682,7.5
4.84408,45.86862,10.4
4.84374,45.87221,2.1
4.84357,45.87401,22.2
4.84340,45.87580,64.4
4.84323,45.87760,33.2
4.84306,45.87940,2.1
4.84289,45.88120,5.5
4.84254,45.88479,2.1
4.84135,45.89737,118.7
4.84118,45.89916,10.9
4.84101,45.90096,5.7
4.86566,45.66748,5.1
4.86549,45.66928,6.3
4.86482,45.67647,4.6
4.86448,45.68006,5.1
4.86431,45.68186,124.5
4.86363,45.68905,678.0
4.86347,45.69084,3.7
4.86330,45.69264,16.0
4.86313,45.69444,21.5
4.86296,45.69624,2.7
4.86279,45.69803,2.7
4.86262,45.69983,344.9
4.86245,45.70163,11.3
4.86228,45.70342,5.6
4.86211,45.70522,106.5
4.86177,45.70881,38.4
4.86160,45.71061,50.0
4.86143,45.71241,142.9
4.86110,45.71600,1158.1
4.86076,45.71960,1446.4
4.86042,45.72319,1.4
4.86008,45.72678,2.7
4.85991,45.72858,39.9
4.85974,45.73038,81.3
4.85957,45.73218,69.2
4.85923,45.73577,186.3
4.85906,45.73757,61.9
4.85889,45.73936,63.1
4.85872,45.74116,84.4
4.85855,45.74296,90.4
4.85838,45.74475,3.4
4.85821,45.74655,93.9
4.85805,45.74835,213.2
4.85788,45.75015,430.2
4.85771,45.75194,64.8
4.85754,45.75374,629.3
4.85737,45.75554,200.0
4.85720,45.75733,537.3
4.85703,45.75913,5729.4
4.85686,45.76093,1465.6
4.85669,45.76272,1915.0
4.85652,45.76452,520.0
4.85635,45.76632,599.8
4.85618,45.76812,506.6
4.85601,45.76991,513.0
4.85584,45.77171,443.2
4.85465,45.78429,1676.0
4.85448,45.78609,436.2
4.85431,45.78788,26.3
4.85414,45.78968,16.6
4.85397,45.79148,16.6
4.85380,45.79327,5.2
4.85363,45.79507,1.7
4.85346,45.79687,99.0
4.85329,45.79866,27.5
4.85312,45.80046,45.8
4.85278,45.80405,28.6
4.85261,45.80585,14.9
4.85244,45.80765,87.0
4.85227,45.80945,16.6
4.85210,45.81124,3.4
4.85142,45.81843,19.3
4.85125,45.82023,1.8
4.85091,45.82382,136.1
4.85074,45.82562,18.1
4.85057,45.82741,180.1
4.85040,45.82921,4.8
4.85023,45.83101,18.3
4.85006,45.83281,48.1
4.84989,45.83460,3.3
4.84921,45.84179,36.0
4.84904,45.84359,1.6
4.84887,45.84538,1.6
4.84750,45.85976,4.0
4.84716,45.86335,4.0
4.84665,45.86874,108.7
4.84648,45.87054,2.1
4.84631,45.87234,467.4
4.84597,45.87593,2.1
4.84580,45.87773,110.8
4.84562,45.87952,4.2
4.84511,45.88491,2.1
4.84392,45.89749,1.6
4.84340,45.90288,1.6
4.86822,45.66761,1.7
4.86755,45.67479,1.7
4.86721,45.67839,21.1
4.86704,45.68019,6.3
4.86619,45.68917,134.3
4.86602,45.69097,137.5
4.86586,45.69277,23.3
4.86552,45.69636,39.7
4.86535,45.69816,70.8
4.86518,45.69995,7.8
4.86467,45.70534,18.2
4.86450,45.70714,44.0
4.86433,45.70894,200.4
4.86416,45.71074,31.5
4.86399,45.71253,283.0
4.86383,45.71433,1.4
4.86366,45.71613,31.5
4.86349,45.71792,164.0
4.86332,45.71972,6.9
4.86298,45.72332,98.2
4.86281,45.72511,35.2
4.86264,45.72691,168.7
4.86247,45.72871,12.3
4.86230,45.73050,10.3
4.86213,45.73230,94.1
4.86196,45.73410,100.1
4.86179,45.73589,181.5
4.86162,45.73769,7.3
4.86145,45.73949,101.3
4.86129,45.74129,129.3
4.86112,45.74308,9.1
4.86095,45.74488,198.4
4.86078,45.74668,2102.8
4.86061,45.74847,71.0
4.86044,45.75027,3.0
4.86027,45.75207,444.8
4.86010,45.75386,4906.1
4.85993,45.75566,1014.3
4.85976,45.75746,1285.7
4.85959,45.75926,84.4
4.85942,45.76105,914.8
4.85925,45.76285,4455.8
4.85908,45.76465,644.1
4.85891,45.76644,1776.7
4.85874,45.76824,596.3
4.85857,45.77004,695.3
4.85840,45.77183,648.5
4.85823,45.77363,454.1
4.85806,45.77543,182.5
4.85721,45.78441,103.7
4.85704,45.78621,86.8
4.85670,45.78980,124.2
4.85653,45.79160,1.7
4.85636,45.79340,1.7
4.85602,45.79699,54.4
4.85568,45.80059,91.6
4.85551,45.80238,1.7
4.85500,45.80777,101.9
4.85449,45.81316,3.4
4.85330,45.82574,3.6
4.85279,45.83113,94.6
4.85262,45.83293,84.6
4.85194,45.84012,8.3
4.85160,45.84371,4.2
4.85126,45.84730,1.6
4.84888,45.87246,1.6
4.84853,45.87605,10.4
4.84836,45.87785,2.1
4.84802,45.88144,209.1
4.84785,45.88324,12.5
4.84632,45.89941,1.6
4.87010,45.67492,1.7
4.86994,45.67672,3.4
4.86926,45.68390,1.7
4.86875,45.68929,138.0
4.86858,45.69109,13.2
4.86825,45.69469,13.2
4.86808,45.69648,5.0
4.86791,45.69828,36.5
4.86774,45.70008,5.0
4.86757,45.70187,14.6
4.86740,45.70367,1.4
4.86706,45.70727,118.8
4.86689,45.70906,294.7
4.86672,45.71086,91.4
4.86655,45.71266,93.2
4.86605,45.71805,68.1
4.86588,45.71985,48.4
4.86554,45.72344,74.0
4.86537,45.72524,21.5
4.86520,45.72703,84.4
4.86503,45.72883,35.8
4.86486,45.73063,111.7
4.86469,45.73242,188.1
4.86452,45.73422,92.9
4.86435,45.73602,216.0
4.86419,45.73782,76.5
4.86402,45.73961,96.5
4.86385,45.74141,18.2
4.86368,45.74321,208.8
4.86351,45.74500,243.4
4.86334,45.74680,452.7
4.86317,45.74860,709.8
4.86300,45.75039,150.3
4.86283,45.75219,9.5
4.86266,45.75399,2066.3
4.86249,45.75579,389.5
4.86232,45.75758,2520.2
4.86215,45.75938,390.5
4.86198,45.76118,2218.6
4.86181,45.76297,1629.0
4.86164,45.76477,2077.8
4.86147,45.76657,894.5
4.86130,45.76836,2254.2
4.86113,45.77016,1252.7
4.86097,45.77196,1530.8
4.86080,45.77376,160.0
4.86063,45.77555,1808.9
4.86046,45.77735,995.2
4.86029,45.77915,1653.9
4.86012,45.78094,4.0
4.85961,45.78633,323.8
4.85927,45.78993,491.7
4.85910,45.79172,174.6
4.85893,45.79352,1.7
4.85876,45.79532,45.8
4.85859,45.79712,3.4
4.85842,45.79891,8.6
4.85808,45.80251,14.9
4.85791,45.80430,1026.3
4.85774,45.80610,191.2
4.85757,45.80790,45.8
4.85740,45.80969,48.1
4.85723,45.81149,3.4
4.85689,45.81508,1.7
4.85553,45.82946,39.8
4.85536,45.83126,85.7
4.85519,45.83305,22.7
4.85485,45.83665,4.4
4.85434,45.84204,40.1
4.85417,45.84384,132.4
4.85400,45.84563,28.1
4.85383,45.84743,1.6
4.85264,45.86001,46.1
4.85127,45.87438,4.3
4.85110,45.87618,4.3
4.85042,45.88337,49.9
4.85008,45.88696,2.1
4.84906,45.89774,1.6
4.87148,45.68762,749.7
4.87114,45.69122,6.4
4.87097,45.69301,139.3
4.87081,45.69481,49.3
4.87064,45.69661,56.6
4.87047,45.69840,1.4
4.87030,45.70020,143.0
4.87013,45.70200,60.8
4.86996,45.70380,13.2
4.86979,45.70559,1.4
4.86962,45.70739,180.9
4.86945,45.70919,157.6
4.86928,45.71098,3.7
4.86861,45.71817,35.2
4.86844,45.71997,277.3
4.86827,45.72177,44.8
4.86793,45.72536,3.7
4.86776,45.72716,25.5
4.86759,45.72895,152.3
4.86742,45.73075,115.3
4.86725,45.73255,31.6
4.86709,45.73435,14.0
4.86692,45.73614,63.1
4.86675,45.73794,714.9
4.86658,45.73974,2852.3
4.86641,45.74153,940.0
4.86624,45.74333,67.4
4.86607,45.74513,526.2
4.86590,45.74692,624.1
4.86573,45.74872,613.7
4.86556,45.75052,108.6
4.86539,45.75232,38.2
4.86522,45.75411,76.9
4.86505,45.75591,53.8
4.86488,45.75771,305.1
4.86471,45.75950,2315.1
4.86455,45.76130,1839.1
4.86438,45.76310,249.6
4.86421,45.76489,284.8
4.86404,45.76669,120.5
4.86387,45.76849,191.0
4.86370,45.77029,833.7
4.86353,45.77208,498.6
4.86336,45.77388,31.5
4.86319,45.77568,119.0
4.86302,45.77747,15.0
4.86285,45.77927,157.0
4.86234,45.78466,7.5
4.86166,45.79185,29.8
4.86149,45.79365,10.3
4.86132,45.79544,1.7
4.86098,45.79904,1.7
4.86081,45.80083,54.4
4.86064,45.80263,3.4
4.86047,45.80443,61.8
4.85979,45.81162,1.7
4.85962,45.81341,8.6
4.85861,45.82419,28.8
4.85776,45.83318,60.3
4.85673,45.84396,7.8
4.85656,45.84576,19.3
4.85622,45.84935,12.0
4.85605,45.85115,7.8
4.85333,45.87990,8.1
4.85316,45.88169,4.3
4.85282,45.88529,2.1
4.85248,45.88888,2.1
4.87404,45.68775,1.4
4.87370,45.69134,51.6
4.87353,45.69314,2.7
4.87336,45.69493,78.6
4.87320,45.69673,25.1
4.87303,45.69853,26.5
4.87286,45.70033,2.7
4.87269,45.70212,1.4
4.87252,45.70392,63.0
4.87235,45.70572,248.1
4.87218,45.70751,33.8
4.87151,45.71470,100.0
4.87134,45.71650,244.4
4.87117,45.71830,36.5
4.87100,45.72009,44.8
4.87083,45.72189,5.0
4.87066,45.72369,15.5
4.87049,45.72548,112.3
4.87032,45.72728,1.8
4.87015,45.72908,19.4
4.86999,45.73088,3.6
4.86965,45.73447,493.4
4.86948,45.73627,368.4
4.86931,45.73806,60.1
4.86914,45.73986,1.8
4.86897,45.74166,38.8
4.86880,45.74345,259.1
4.86863,45.74525,269.4
4.86846,45.74705,980.7
4.86829,45.74885,9.5
4.86812,45.75064,87.5
4.86795,45.75244,59.8
4.86779,45.75424,239.8
4.86762,45.75603,188.0
4.86745,45.75783,76.9
4.86728,45.75963,348.8
4.86711,45.76142,114.6
4.86694,45.76322,188.0
4.86677,45.76502,232.9
4.86660,45.76682,161.1
4.86643,45.76861,315.3
4.86626,45.77041,532.6
4.86609,45.77221,105.5
4.86592,45.77400,111.5
4.86575,45.77580,76.0
4.86558,45.77760,14.5
4.86541,45.77939,1773.4
4.86440,45.79018,1192.3
4.86423,45.79197,21.2
4.86372,45.79736,3.4
4.86338,45.80096,8.6
4.86304,45.80455,41.8
4.86219,45.81354,15.5
4.86202,45.81533,1.7
4.86185,45.81713,42.6
4.86151,45.82072,8.3
4.86134,45.82252,8.8
4.86117,45.82432,3.3
4.86083,45.82791,4.4
4.86066,45.82971,6.1
4.86049,45.83151,1.7
4.85964,45.84049,1.6
4.85862,45.85127,3.1
4.85607,45.87822,1.6
4.85573,45.88182,1.6
4.87643,45.68967,58.5
4.87626,45.69146,157.6
4.87609,45.69326,1.4
4.87576,45.69686,36.5
4.87559,45.69865,50.3
4.87542,45.70045,1.4
4.87525,45.70225,2.7
4.87508,45.70404,46.6
4.87491,45.70584,138.0
4.87474,45.70764,204.2
4.87457,45.70943,13.2
4.87440,45.71123,167.2
4.87424,45.71303,424.4
4.87407,45.71483,146.2
4.87356,45.72022,236.2
4.87339,45.72201,477.4
4.87322,45.72381,115.4
4.87305,45.72561,38.2
4.87255,45.73100,291.3
4.87238,45.73280,119.6
4.87221,45.73459,120.8
4.87204,45.73639,33.4
4.87187,45.73819,43.7
4.87170,45.73998,17.6
4.87153,45.74178,177.8
4.87136,45.74358,1306.6
4.87119,45.74538,302.0
4.87102,45.74717,139.7
4.87086,45.74897,19.1
4.87069,45.75077,295.5
4.87052,45.75256,104.5
4.87035,45.75436,132.2
4.87018,45.75616,75.9
4.87001,45.75795,124.1
4.86984,45.75975,13.1
4.86967,45.76155,548.9
4.86950,45.76335,118.9
4.86933,45.76514,225.9
4.86916,45.76694,64.5
4.86899,45.76874,273.6
4.86882,45.77053,306.6
4.86865,45.77233,81.0
4.86849,45.77413,226.6
4.86832,45.77592,276.6
4.86815,45.77772,103.0
4.86798,45.77952,306.6
4.86781,45.78132,485.6
4.86696,45.79030,1466.4
4.86679,45.79210,6.3
4.86628,45.79749,203.2
4.86594,45.80108,3.4
4.86560,45.80468,63.0
4.86526,45.80827,4.6
4.86509,45.81007,39.5
4.86475,45.81366,124.8
4.86459,45.81546,12.2
4.86442,45.81725,38.2
4.86425,45.81905,5.9
4.86408,45.82085,17.7
4.86391,45.82265,26.0
4.86357,45.82624,16.0
4.86323,45.82983,4.4
4.86289,45.83343,33.7
4.86204,45.84241,1.6
4.86187,45.84421,1.6
4.86170,45.84601,2.0
4.86136,45.84960,2.0
4.86119,45.85140,2.0
4.85915,45.87296,4.3
4.85881,45.87655,1.6
4.85864,45.87835,80.7
4.85847,45.88015,1.6
4.85813,45.88374,1.6
4.87882,45.69159,31.5
4.87848,45.69518,2.7
4.87832,45.69698,6.4
4.87815,45.69878,35.6
4.87798,45.70057,6.9
4.87764,45.70417,11.9
4.87747,45.70596,71.7
4.87730,45.70776,523.1
4.87697,45.71136,101.4
4.87680,45.71315,160.8
4.87646,45.71675,855.2
4.87578,45.72394,50.5
4.87561,45.72573,220.9
4.87545,45.72753,173.0
4.87528,45.72933,78.9
4.87511,45.73112,45.5
4.87494,45.73292,49.2
4.87477,45.73472,2174.4
4.87460,45.73651,159.6
4.87443,45.73831,27.9
4.87426,45.74011,76.5
4.87409,45.74191,199.7
4.87392,45.74370,410.6
4.87376,45.74550,48.6
4.87359,45.74730,36.2
4.87342,45.74909,24.6
4.87325,45.75089,12.1
4.87308,45.75269,35.7
4.87291,45.75448,70.4
4.87274,45.75628,169.9
4.87257,45.75808,388.0
4.87240,45.75988,132.7
4.87223,45.76167,96.1
4.87206,45.76347,182.5
4.87189,45.76527,201.0
4.87173,45.76706,20.5
4.87156,45.76886,107.5
4.87139,45.77066,36.0
4.87122,45.77245,236.1
4.87105,45.77425,119.5
4.87088,45.77605,412.1
4.87071,45.77785,1157.3
4.87020,45.78324,171.0
4.87003,45.78503,149.5
4.86902,45.79582,6.9
4.86885,45.79761,4.6
4.86868,45.79941,21.8
4.86851,45.80121,9.7
4.86817,45.80480,475.1
4.86800,45.80660,95.0
4.86749,45.81199,3.3
4.86732,45.81379,1.7
4.86647,45.82277,11.2
4.86630,45.82457,183.3
4.86613,45.82636,4.2
4.86443,45.84433,2.0
4.86426,45.84613,1.6
4.86358,45.85332,2.0
4.86103,45.88027,3.3
4.86086,45.88207,6.0
4.85916,45.90004,1.6
4.88155,45.68991,15.1
4.88121,45.69351,48.4
4.88104,45.69531,149.8
4.88071,45.69890,68.5
4.88054,45.70070,58.5
4.88037,45.70249,47.1
4.88020,45.70429,75.4
4.88003,45.70609,95.5
4.87986,45.70789,31.5
4.87969,45.70968,136.6
4.87936,45.71328,64.4
4.87919,45.71507,31.5
4.87902,45.71687,237.1
4.87885,45.71867,167.7
4.87868,45.72046,68.1
4.87851,45.72226,9.1
4.87834,45.72406,1.8
4.87818,45.72586,43.7
4.87801,45.72765,195.4
4.87784,45.72945,15.2
4.87767,45.73125,64.9
4.87750,45.73304,758.6
4.87733,45.73484,162.6
4.87716,45.73664,109.2
4.87699,45.73844,3.6
4.87682,45.74023,189.9
4.87666,45.74203,344.7
4.87649,45.74383,111.6
4.87632,45.74562,310.1
4.87615,45.74742,49.3
4.87598,45.74922,348.8
4.87581,45.75101,39.2
4.87564,45.75281,14.6
4.87547,45.75461,67.8
4.87530,45.75641,84.4
4.87513,45.75820,19.1
4.87496,45.76000,56.0
4.87480,45.76180,96.5
4.87463,45.76359,179.5
4.87446,45.76539,59.0
4.87429,45.76719,437.1
4.87412,45.76898,184.0
4.87395,45.77078,234.1
4.87378,45.77258,634.1
4.87361,45.77438,96.5
4.87344,45.77617,17.0
4.87327,45.77797,121.0
4.87310,45.77977,90.5
4.87175,45.79414,3.4
4.87124,45.79953,9.7
4.87107,45.80133,5.2
4.87073,45.80492,555.8
4.87056,45.80672,14.9
4.87039,45.80852,23.5
4.86989,45.81391,8.9
4.86972,45.81571,212.8
4.86938,45.81930,30.8
4.86887,45.82469,22.4
4.86853,45.82828,4.2
4.86836,45.83008,4.2
4.86819,45.83188,32.8
4.86683,45.84625,2.0
4.86649,45.84985,5.4
4.86615,45.85344,2.0
4.86394,45.87680,3.3
4.86360,45.88039,9.2
4.86343,45.88219,3.3
4.88394,45.69184,232.1
4.88360,45.69543,30.6
4.88343,45.69723,13.2
4.88327,45.69902,70.4
4.88310,45.70082,120.6
4.88293,45.70262,38.8
4.88276,45.70441,18.3
4.88259,45.70621,4.1
4.88242,45.70801,197.8
4.88225,45.70981,64.4
4.88209,45.71160,524.9
4.88175,45.71520,151.2
4.88158,45.71699,298.8
4.88141,45.71879,373.7
4.88107,45.72239,10.3
4.88074,45.72598,30.3
4.88057,45.72778,1.8
4.88040,45.72957,7.3
4.88023,45.73137,134.1
4.88006,45.73317,27.9
4.87972,45.73676,552.3
4.87955,45.73856,18.8
4.87939,45.74036,45.5
4.87922,45.74215,6076.0
4.87905,45.74395,3675.1
4.87888,45.74575,4.5
4.87871,45.74754,7.5
4.87854,45.74934,14.6
4.87837,45.75114,22.6
4.87820,45.75294,819.3
4.87803,45.75473,27.1
4.87787,45.75653,148.0
4.87770,45.75833,9.0
4.87753,45.76012,66.0
4.87736,45.76192,115.0
4.87719,45.76372,169.5
4.87702,45.76551,208.5
4.87685,45.76731,59.5
4.87668,45.76911,73.0
4.87651,45.77091,270.6
4.87634,45.77270,88.5
4.87617,45.77450,34.5
4.87601,45.77630,430.6
4.87584,45.77809,3.0
4.87567,45.77989,4578.0
4.87550,45.78169,34.5
4.87516,45.78528,157.0
4.87414,45.79606,6.3
4.87347,45.80325,1.7
4.87330,45.80505,124.8
4.87313,45.80685,255.8
4.87296,45.80864,96.0
4.87245,45.81403,8.6
4.87228,45.81583,534.1
4.87211,45.81763,80.4
4.87194,45.81942,65.7
4.87177,45.82122,19.6
4.87160,45.82302,65.7
4.87143,45.82481,8.4
4.87126,45.82661,44.8
4.87109,45.82841,16.8
4.87092,45.83021,28.1
4.86974,45.84278,12.8
4.86957,45.84458,2.0
4.86906,45.84997,4.0
4.86855,45.85536,2.0
4.86600,45.88232,1.6
4.88599,45.69735,3229.0
4.88583,45.69915,120.6
4.88566,45.70094,126.1
4.88549,45.70274,109.6
4.88515,45.70634,34.3
4.88498,45.70813,3.7
4.88481,45.70993,6.4
4.88465,45.71173,29.2
4.88414,45.71712,11.9
4.88363,45.72251,19.4
4.88347,45.72431,109.8
4.88330,45.72610,1.8
4.88313,45.72790,61.3
4.88296,45.72970,111.1
4.88279,45.73149,41.3
4.88262,45.73329,55.8
4.88245,45.73509,46.1
4.88228,45.73689,1.8
4.88212,45.73868,17.6
4.88195,45.74048,68.0
4.88178,45.74228,15.8
4.88144,45.74587,3.0
4.88127,45.74767,96.5
4.88110,45.74947,16.1
4.88093,45.75126,28.1
4.88077,45.75306,5.5
4.88060,45.75486,45.7
4.88043,45.75665,42.0
4.88026,45.75845,9.0
4.88009,45.76025,35.0
4.87992,45.76204,86.0
4.87975,45.76384,249.6
4.87958,45.76564,3789.8
4.87941,45.76744,491.1
4.87925,45.76923,428.1
4.87908,45.77103,6.0
4.87891,45.77283,13.5
4.87874,45.77462,1.5
4.87840,45.77822,60.5
4.87823,45.78001,55.5
4.87806,45.78181,1564.9
4.87671,45.79619,1.7
4.87654,45.79798,3.4
4.87637,45.79978,13.1
4.87620,45.80158,3.3
4.87603,45.80338,1.7
4.87586,45.80517,6.3
4.87552,45.80877,39.4
4.87535,45.81056,239.5
4.87485,45.81595,141.3
4.87468,45.81775,198.0
4.87451,45.81955,25.2
4.87434,45.82134,8.4
4.87417,45.82314,158.1
4.87400,45.82494,202.8
4.87383,45.82674,4.2
4.87332,45.83213,20.8
4.87315,45.83392,2.0
4.87281,45.83752,2.0
4.87179,45.84830,2.0
4.87146,45.85189,81.6
4.87129,45.85369,2.0
4.87112,45.85549,8.1
4.87095,45.85728,118.1
4.86874,45.88064,4.3
4.86857,45.88244,8.1
4.88923,45.69029,5.0
4.88906,45.69208,69.4
4.88889,45.69388,51.6
4.88855,45.69747,26.0
4.88839,45.69927,83.1
4.88822,45.70107,28.3
4.88788,45.70466,31.5
4.88771,45.70646,1.4
4.88754,45.70826,20.6
4.88737,45.71005,1.4
4.88721,45.71185,2.7
4.88704,45.71365,8.7
4.88687,45.71544,49.3
4.88670,45.71724,32.9
4.88603,45.72443,8.5
4.88586,45.72623,45.5
4.88569,45.72802,104.4
4.88552,45.72982,102.6
4.88535,45.73162,15.8
4.88518,45.73342,90.4
4.88485,45.73701,169.3
4.88468,45.73881,24.3
4.88451,45.74060,662.7
4.88400,45.74599,4.5
4.88383,45.74779,8.5
4.88367,45.74959,45.2
4.88350,45.75139,1.5
4.88333,45.75318,16.1
4.88316,45.75498,26.5
4.88299,45.75678,89.0
4.88282,45.75857,93.5
4.88265,45.76037,78.0
4.88248,45.76217,82.0
4.88231,45.76397,548.1
4.88215,45.76576,35.5
4.88198,45.76756,46.0
4.88181,45.76936,189.0
4.88164,45.77115,671.7
4.88147,45.77295,45.0
4.88130,45.77475,24.5
4.88113,45.77654,87.5
4.88096,45.77834,7.0
4.88079,45.78014,76.0
4.88063,45.78194,210.5
4.88046,45.78373,570.1
4.88029,45.78553,174.5
4.88012,45.78733,389.6
4.87910,45.79811,3.2
4.87877,45.80170,3.2
4.87843,45.80530,5.9
4.87826,45.80709,242.2
4.87809,45.80889,144.6
4.87792,45.81069,83.1
4.87775,45.81248,8.1
4.87758,45.81428,67.4
4.87741,45.81608,504.4
4.87724,45.81787,17.3
4.87707,45.81967,178.6
4.87690,45.82147,66.2
4.87673,45.82327,85.3
4.87656,45.82506,422.5
4.87640,45.82686,4.2
4.87589,45.83225,7.2
4.87555,45.83584,2.0
4.87538,45.83764,5.9
4.87487,45.84303,2.0
4.87402,45.85202,14.2
4.87131,45.88077,1.6
4.87114,45.88256,50.4
4.89448,45.66165,1.4
4.89431,45.66345,24.0
4.89414,45.66525,5.0
4.89397,45.66705,4.1
4.89380,45.66884,1.4
4.89229,45.68502,15.1
4.89212,45.68681,3.7
4.89195,45.68861,63.0
4.89162,45.69221,13.2
4.89145,45.69400,10.1
4.89128,45.69580,1.4
4.89111,45.69760,68.1
4.89095,45.69939,46.1
4.89078,45.70119,13.7
4.89044,45.70479,342.2
4.88994,45.71018,693.0
4.88977,45.71197,1614.5
4.88960,45.71377,20.6
4.88943,45.71557,32.9
4.88926,45.71737,25.1
4.88909,45.71916,2.7
4.88892,45.72096,32.9
4.88876,45.72276,26.5
4.88859,45.72455,4.1
4.88842,45.72635,151.4
4.88825,45.72815,1.3
4.88808,45.72995,3.6
4.88791,45.73174,261.8
4.88775,45.73354,64.3
4.88758,45.73534,277.3
4.88741,45.73713,104.4
4.88724,45.73893,139.0
4.88707,45.74073,9.7
4.88690,45.74252,228.7
4.88656,45.74612,20.1
4.88640,45.74792,42.7
4.88623,45.74971,313.1
4.88606,45.75151,4.5
4.88589,45.75331,29.7
4.88572,45.75510,45.5
4.88555,45.75690,1.5
4.88538,45.75870,388.1
4.88522,45.76049,178.5
4.88505,45.76229,188.5
4.88488,45.76409,100.5
4.88471,45.76589,47.5
4.88454,45.76768,43.0
4.88437,45.76948,318.6
4.88420,45.77128,30.0
4.88403,45.77307,23.0
4.88386,45.77487,44.0
4.88370,45.77667,14.0
4.88353,45.77847,8.0
4.88336,45.78026,773.7
4.88319,45.78206,8.5
4.88302,45.78386,928.2
4.88285,45.78565,191.5
4.88268,45.78745,1.5
4.88133,45.80183,12.9
4.88082,45.80722,4.3
4.88065,45.80901,3.2
4.88048,45.81081,202.3
4.88031,45.81261,37.2
4.88015,45.81440,241.1
4.87998,45.81620,165.1
4.87981,45.81800,465.0
4.87964,45.81980,1.6
4.87947,45.82159,51.2
4.87913,45.82519,40.6
4.87896,45.82698,51.8
4.87862,45.83058,44.9
4.87845,45.83237,2.0
4.87828,45.83417,24.7
4.87761,45.84136,2.0
4.87727,45.84495,2.0
4.87710,45.84675,2.0
4.87676,45.85034,7.2
4.87659,45.85214,4.0
4.87625,45.85573,6.1
4.87387,45.88089,351.7
4.87371,45.88269,8.1
4.89703,45.66178,13.1
4.89687,45.66358,36.7
4.89670,45.66537,1.4
4.89636,45.66897,5.0
4.89569,45.67616,6.8
4.89535,45.67975,68.8
4.89519,45.68155,324.5
4.89502,45.68334,43.0
4.89485,45.68514,338.5
4.89468,45.68694,5.0
4.89435,45.69053,1.4
4.89367,45.69772,16.9
4.89350,45.69952,1.4
4.89317,45.70311,1.4
4.89266,45.70850,22.8
4.89216,45.71389,74.9
4.89199,45.71569,69.9
4.89182,45.71749,9.6
